Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End
2022-09-13,2022,9,13,1,Sports & Outdoors,North,321.27,5,False,False,False,False
2022-09-13,2022,9,13,1,Sports & Outdoors,South,405.91,5,False,False,False,False
2022-09-13,2022,9,13,1,Sports & Outdoors,East,337.74,4,False,False,False,False
2022-09-13,2022,9,13,1,Sports & Outdoors,West,373.22,5,False,False,False,False
2022-09-13,2022,9,13,1,Books,North,358.94,17,False,False,False,False
2022-09-13,2022,9,13,1,Books,South,449.41,19,False,False,False,False
2022-09-13,2022,9,13,1,Books,East,400.52,23,False,False,False,False
2022-09-13,2022,9,13,1,Books,West,415.5,21,False,False,False,False
2022-09-14,2022,9,14,2,Electronics,North,412.04,0,True,False,False,False
2022-09-14,2022,9,14,2,Electronics,South,389.96,0,False,False,False,False
2022-09-14,2022,9,14,2,Electronics,East,453.3,0,True,False,False,False
2022-09-14,2022,9,14,2,Electronics,West,383.06,0,False,False,False,False
2022-09-14,2022,9,14,2,Clothing,North,399.92,7,False,False,False,False
2022-09-14,2022,9,14,2,Clothing,South,512.85,11,False,False,False,False
2022-09-14,2022,9,14,2,Clothing,East,444.43,10,False,False,False,False
2022-09-14,2022,9,14,2,Clothing,West,444.67,7,False,False,False,False
2022-09-14,2022,9,14,2,Home & Garden,North,333.65,5,False,False,False,False
2022-09-14,2022,9,14,2,Home & Garden,South,417.19,4,False,False,False,False
2022-09-14,2022,9,14,2,Home & Garden,East,354.61,5,False,False,False,False
2022-09-14,2022,9,14,2,Home & Garden,West,362.34,5,False,False,False,False
2022-09-14,2022,9,14,2,Sports & Outdoors,North,330.74,6,False,False,False,False
2022-09-14,2022,9,14,2,Sports & Outdoors,South,382.78,5,False,False,False,False
2022-09-14,2022,9,14,2,Sports & Outdoors,East,378.41,7,False,False,False,False
2022-09-14,2022,9,14,2,Sports & Outdoors,West,359.05,5,False,False,False,False
2022-09-14,2022,9,14,2,Books,North,352.61,19,False,False,False,False
2022-09-14,2022,9,14,2,Books,South,427.91,22,False,False,False,False
2022-09-14,2022,9,14,2,Books,East,461.58,19,False,False,False,False
2022-09-14,2022,9,14,2,Books,West,521.27,25,True,False,False,False
2022-09-15,2022,9,15,3,Electronics,North,306.14,0,False,False,False,False
2022-09-15,2022,9,15,3,Electronics,South,433.84,0,False,False,False,False
2022-09-15,2022,9,15,3,Electronics,East,405.39,0,False,False,False,False
2022-09-15,2022,9,15,3,Electronics,West,388.67,0,False,False,False,False
2022-09-15,2022,9,15,3,Clothing,North,426.65,7,False,False,False,False
2022-09-15,2022,9,15,3,Clothing,South,634.89,10,True,False,False,False
2022-09-15,2022,9,15,3,Clothing,East,450.63,7,False,False,False,False
2022-09-15,2022,9,15,3,Clothing,West,459.47,8,False,False,False,False
2022-09-15,2022,9,15,3,Home & Garden,North,326.06,3,False,False,False,False
2022-09-15,2022,9,15,3,Home & Garden,South,503.91,6,True,False,False,False
2022-09-15,2022,9,15,3,Home & Garden,East,366.31,5,False,False,False,False
2022-09-15,2022,9,15,3,Home & Garden,West,437.47,4,True,False,False,False
2022-09-15,2022,9,15,3,Sports & Outdoors,North,293.47,4,False,False,False,False
2022-09-15,2022,9,15,3,Sports & Outdoors,South,389.37,6,False,False,False,False
2022-09-15,2022,9,15,3,Sports & Outdoors,East,394.79,5,False,False,False,False
2022-09-15,2022,9,15,3,Sports & Outdoors,West,384.4,5,False,False,False,False
2022-09-15,2022,9,15,3,Books,North,363.76,17,False,False,False,False
2022-09-15,2022,9,15,3,Books,South,425.16,19,False,False,False,False
2022-09-15,2022,9,15,3,Books,East,406.48,24,False,False,False,False
2022-09-15,2022,9,15,3,Books,West,513.95,21,True,False,False,False
2022-09-16,2022,9,16,4,Electronics,North,409.46,0,True,False,False,False
2022-09-16,2022,9,16,4,Electronics,South,457.52,0,False,False,False,False
2022-09-16,2022,9,16,4,Electronics,East,355.33,0,False,False,False,False
2022-09-16,2022,9,16,4,Electronics,West,362.18,0,False,False,False,False
2022-09-16,2022,9,16,4,Clothing,North,420.98,8,False,False,False,False
2022-09-16,2022,9,16,4,Clothing,South,492.69,8,False,False,False,False
2022-09-16,2022,9,16,4,Clothing,East,553.03,9,True,False,False,False
2022-09-16,2022,9,16,4,Clothing,West,463.92,8,False,False,False,False
2022-09-16,2022,9,16,4,Home & Garden,North,291.66,3,False,False,False,False
2022-09-16,2022,9,16,4,Home & Garden,South,417.7,4,False,False,False,False
2022-09-16,2022,9,16,4,Home & Garden,East,451.09,6,True,False,False,False
2022-09-16,2022,9,16,4,Home & Garden,West,366.53,4,False,False,False,False
2022-09-16,2022,9,16,4,Sports & Outdoors,North,307.47,5,False,False,False,False
2022-09-16,2022,9,16,4,Sports & Outdoors,South,431.34,6,False,False,False,False
2022-09-16,2022,9,16,4,Sports & Outdoors,East,377.76,5,False,False,False,False
2022-09-16,2022,9,16,4,Sports & Outdoors,West,371.24,5,False,False,False,False
2022-09-16,2022,9,16,4,Books,North,342.1,18,False,False,False,False
2022-09-16,2022,9,16,4,Books,South,472.21,19,False,False,False,False
2022-09-16,2022,9,16,4,Books,East,414.76,17,False,False,False,False
2022-09-16,2022,9,16,4,Books,West,457.83,24,False,False,False,False
2022-09-17,2022,9,17,5,Electronics,North,438.7,0,False,False,True,False
2022-09-17,2022,9,17,5,Electronics,South,594.01,1,False,False,True,False
2022-09-17,2022,9,17,5,Electronics,East,518.59,1,False,False,True,False
2022-09-17,2022,9,17,5,Electronics,West,545.78,1,False,False,True,False
2022-09-17,2022,9,17,5,Clothing,North,530.57,11,False,False,True,False
2022-09-17,2022,9,17,5,Clothing,South,757.12,16,False,False,True,False
2022-09-17,2022,9,17,5,Clothing,East,602.67,10,False,False,True,False
2022-09-17,2022,9,17,5,Clothing,West,664.15,12,False,False,True,False
2022-09-17,2022,9,17,5,Home & Garden,North,558.7,7,True,False,True,False
2022-09-17,2022,9,17,5,Home & Garden,South,554.59,8,False,False,True,False
2022-09-17,2022,9,17,5,Home & Garden,East,488.75,7,False,False,True,False
2022-09-17,2022,9,17,5,Home & Garden,West,499.86,7,False,False,True,False
2022-09-17,2022,9,17,5,Sports & Outdoors,North,438.27,7,False,False,True,False
2022-09-17,2022,9,17,5,Sports & Outdoors,South,566.56,10,False,False,True,False
2022-09-17,2022,9,17,5,Sports & Outdoors,East,509.0,8,False,False,True,False
2022-09-17,2022,9,17,5,Sports & Outdoors,West,626.35,9,True,False,True,False
2022-09-17,2022,9,17,5,Books,North,493.21,26,False,False,True,False
2022-09-17,2022,9,17,5,Books,South,864.98,43,True,False,True,False
2022-09-17,2022,9,17,5,Books,East,590.66,32,False,False,True,False
2022-09-17,2022,9,17,5,Books,West,532.23,31,False,False,True,False
2022-09-18,2022,9,18,6,Electronics,North,458.83,1,False,False,True,False
2022-09-18,2022,9,18,6,Electronics,South,597.38,1,False,False,True,False
2022-09-18,2022,9,18,6,Electronics,East,514.42,1,False,False,True,False
2022-09-18,2022,9,18,6,Electronics,West,527.78,1,False,False,True,False
2022-09-18,2022,9,18,6,Clothing,North,536.12,9,False,False,True,False
2022-09-18,2022,9,18,6,Clothing,South,732.61,15,False,False,True,False
2022-09-18,2022,9,18,6,Clothing,East,717.36,13,False,False,True,False
2022-09-18,2022,9,18,6,Clothing,West,656.0,12,False,False,True,False
2022-09-18,2022,9,18,6,Home & Garden,North,457.9,5,False,False,True,False
2022-09-18,2022,9,18,6,Home & Garden,South,573.47,8,False,False,True,False
2022-09-18,2022,9,18,6,Home & Garden,East,487.82,5,False,False,True,False
2022-09-18,2022,9,18,6,Home & Garden,West,562.12,8,False,False,True,False
2022-09-18,2022,9,18,6,Sports & Outdoors,North,450.52,7,False,False,True,False
2022-09-18,2022,9,18,6,Sports & Outdoors,South,582.19,8,False,False,True,False
2022-09-18,2022,9,18,6,Sports & Outdoors,East,496.35,7,False,False,True,False
2022-09-18,2022,9,18,6,Sports & Outdoors,West,520.65,7,False,False,True,False
2022-09-18,2022,9,18,6,Books,North,546.61,32,False,False,True,False
2022-09-18,2022,9,18,6,Books,South,681.82,30,False,False,True,False
2022-09-18,2022,9,18,6,Books,East,478.98,19,False,False,True,False
2022-09-18,2022,9,18,6,Books,West,606.64,29,False,False,True,False
2022-09-19,2022,9,19,0,Electronics,North,321.19,0,False,False,False,False
2022-09-19,2022,9,19,0,Electronics,South,410.04,0,False,False,False,False
2022-09-19,2022,9,19,0,Electronics,East,358.31,0,False,False,False,False
2022-09-19,2022,9,19,0,Electronics,West,364.35,0,False,False,False,False
2022-09-19,2022,9,19,0,Clothing,North,417.74,9,False,False,False,False
2022-09-19,2022,9,19,0,Clothing,South,524.52,9,False,False,False,False
2022-09-19,2022,9,19,0,Clothing,East,480.13,10,False,False,False,False
2022-09-19,2022,9,19,0,Clothing,West,465.6,8,False,False,False,False
2022-09-19,2022,9,19,0,Home & Garden,North,387.26,4,True,False,False,False
2022-09-19,2022,9,19,0,Home & Garden,South,535.72,6,True,False,False,False
2022-09-19,2022,9,19,0,Home & Garden,East,363.98,4,False,False,False,False
2022-09-19,2022,9,19,0,Home & Garden,West,383.17,4,False,False,False,False
2022-09-19,2022,9,19,0,Sports & Outdoors,North,322.04,4,False,False,False,False
2022-09-19,2022,9,19,0,Sports & Outdoors,South,406.7,5,False,False,False,False
2022-09-19,2022,9,19,0,Sports & Outdoors,East,396.97,6,False,False,False,False
2022-09-19,2022,9,19,0,Sports & Outdoors,West,411.81,6,True,False,False,False
2022-09-19,2022,9,19,0,Books,North,328.67,19,False,False,False,False
2022-09-19,2022,9,19,0,Books,South,442.43,18,False,False,False,False
2022-09-19,2022,9,19,0,Books,East,423.86,24,False,False,False,False
2022-09-19,2022,9,19,0,Books,West,397.65,16,False,False,False,False
2022-09-20,2022,9,20,1,Electronics,North,332.7,0,False,False,False,False
2022-09-20,2022,9,20,1,Electronics,South,393.52,0,False,False,False,False
2022-09-20,2022,9,20,1,Electronics,East,396.82,0,False,False,False,False
2022-09-20,2022,9,20,1,Electronics,West,352.27,0,False,False,False,False
2022-09-20,2022,9,20,1,Clothing,North,402.01,8,False,False,False,False
2022-09-20,2022,9,20,1,Clothing,South,467.94,10,False,False,False,False
2022-09-20,2022,9,20,1,Clothing,East,487.54,9,False,False,False,False
2022-09-20,2022,9,20,1,Clothing,West,426.49,9,False,False,False,False
2022-09-20,2022,9,20,1,Home & Garden,North,317.99,4,False,False,False,False
2022-09-20,2022,9,20,1,Home & Garden,South,400.7,6,False,False,False,False
2022-09-20,2022,9,20,1,Home & Garden,East,379.73,4,False,False,False,False
2022-09-20,2022,9,20,1,Home & Garden,West,372.2,4,False,False,False,False
2022-09-20,2022,9,20,1,Sports & Outdoors,North,348.23,6,False,False,False,False
2022-09-20,2022,9,20,1,Sports & Outdoors,South,376.65,7,False,False,False,False
2022-09-20,2022,9,20,1,Sports & Outdoors,East,383.79,7,False,False,False,False
2022-09-20,2022,9,20,1,Sports & Outdoors,West,388.03,6,False,False,False,False
2022-09-20,2022,9,20,1,Books,North,490.71,23,True,False,False,False
2022-09-20,2022,9,20,1,Books,South,457.62,19,False,False,False,False
2022-09-20,2022,9,20,1,Books,East,383.18,18,False,False,False,False
2022-09-20,2022,9,20,1,Books,West,417.55,23,False,False,False,False
2022-09-21,2022,9,21,2,Electronics,North,311.02,0,False,False,False,False
2022-09-21,2022,9,21,2,Electronics,South,452.76,0,False,False,False,False
2022-09-21,2022,9,21,2,Electronics,East,381.17,0,False,False,False,False
2022-09-21,2022,9,21,2,Electronics,West,389.45,0,False,False,False,False
2022-09-21,2022,9,21,2,Clothing,North,447.43,9,False,False,False,False
2022-09-21,2022,9,21,2,Clothing,South,656.38,14,True,False,False,False
2022-09-21,2022,9,21,2,Clothing,East,546.39,10,True,False,False,False
2022-09-21,2022,9,21,2,Clothing,West,463.36,9,False,False,False,False
2022-09-21,2022,9,21,2,Home & Garden,North,394.26,4,True,False,False,False
2022-09-21,2022,9,21,2,Home & Garden,South,418.98,6,False,False,False,False
2022-09-21,2022,9,21,2,Home & Garden,East,362.24,5,False,False,False,False
2022-09-21,2022,9,21,2,Home & Garden,West,356.21,4,False,False,False,False
2022-09-21,2022,9,21,2,Sports & Outdoors,North,317.2,5,False,False,False,False
2022-09-21,2022,9,21,2,Sports & Outdoors,South,379.5,6,False,False,False,False
2022-09-21,2022,9,21,2,Sports & Outdoors,East,358.88,6,False,False,False,False
2022-09-21,2022,9,21,2,Sports & Outdoors,West,370.82,5,False,False,False,False
2022-09-21,2022,9,21,2,Books,North,387.21,17,False,False,False,False
2022-09-21,2022,9,21,2,Books,South,444.32,23,False,False,False,False
2022-09-21,2022,9,21,2,Books,East,451.56,19,False,False,False,False
2022-09-21,2022,9,21,2,Books,West,415.59,24,False,False,False,False
2022-09-22,2022,9,22,3,Electronics,North,331.59,0,False,False,False,False
2022-09-22,2022,9,22,3,Electronics,South,424.5,0,False,False,False,False
2022-09-22,2022,9,22,3,Electronics,East,337.67,0,False,False,False,False
2022-09-22,2022,9,22,3,Electronics,West,478.58,0,True,False,False,False
2022-09-22,2022,9,22,3,Clothing,North,400.58,7,False,False,False,False
2022-09-22,2022,9,22,3,Clothing,South,503.35,10,False,False,False,False
2022-09-22,2022,9,22,3,Clothing,East,470.79,10,False,False,False,False
2022-09-22,2022,9,22,3,Clothing,West,423.92,9,False,False,False,False
2022-09-22,2022,9,22,3,Home & Garden,North,311.42,3,False,False,False,False
2022-09-22,2022,9,22,3,Home & Garden,South,429.34,5,False,False,False,False
2022-09-22,2022,9,22,3,Home & Garden,East,333.54,4,False,False,False,False
2022-09-22,2022,9,22,3,Home & Garden,West,376.94,4,False,False,False,False
2022-09-22,2022,9,22,3,Sports & Outdoors,North,319.7,5,False,False,False,False
2022-09-22,2022,9,22,3,Sports & Outdoors,South,392.38,7,False,False,False,False
2022-09-22,2022,9,22,3,Sports & Outdoors,East,296.69,4,False,False,False,False
2022-09-22,2022,9,22,3,Sports & Outdoors,West,354.21,5,False,False,False,False
2022-09-22,2022,9,22,3,Books,North,358.41,14,False,False,False,False
2022-09-22,2022,9,22,3,Books,South,467.62,20,False,False,False,False
2022-09-22,2022,9,22,3,Books,East,519.52,28,True,False,False,False
2022-09-22,2022,9,22,3,Books,West,432.37,24,False,False,False,False
2022-09-23,2022,9,23,4,Electronics,North,342.13,0,False,False,False,False
2022-09-23,2022,9,23,4,Electronics,South,573.54,0,True,False,False,False
2022-09-23,2022,9,23,4,Electronics,East,348.23,0,False,False,False,False
2022-09-23,2022,9,23,4,Electronics,West,405.23,0,False,False,False,False
2022-09-23,2022,9,23,4,Clothing,North,403.12,6,False,False,False,False
2022-09-23,2022,9,23,4,Clothing,South,657.5,14,True,False,False,False
2022-09-23,2022,9,23,4,Clothing,East,480.35,9,False,False,False,False
2022-09-23,2022,9,23,4,Clothing,West,441.81,10,False,False,False,False
2022-09-23,2022,9,23,4,Home & Garden,North,321.71,4,False,False,False,False
2022-09-23,2022,9,23,4,Home & Garden,South,440.14,4,False,False,False,False
2022-09-23,2022,9,23,4,Home & Garden,East,398.22,5,False,False,False,False
2022-09-23,2022,9,23,4,Home & Garden,West,358.1,4,False,False,False,False
2022-09-23,2022,9,23,4,Sports & Outdoors,North,327.16,4,False,False,False,False
2022-09-23,2022,9,23,4,Sports & Outdoors,South,396.44,7,False,False,False,False
2022-09-23,2022,9,23,4,Sports & Outdoors,East,334.74,4,False,False,False,False
2022-09-23,2022,9,23,4,Sports & Outdoors,West,388.08,5,False,False,False,False
2022-09-23,2022,9,23,4,Books,North,341.26,18,False,False,False,False
2022-09-23,2022,9,23,4,Books,South,516.04,25,False,False,False,False
2022-09-23,2022,9,23,4,Books,East,477.93,27,True,False,False,False
2022-09-23,2022,9,23,4,Books,West,539.35,29,True,False,False,False
2022-09-24,2022,9,24,5,Electronics,North,497.37,0,False,False,True,False
2022-09-24,2022,9,24,5,Electronics,South,588.77,1,False,False,True,False
2022-09-24,2022,9,24,5,Electronics,East,681.4,1,True,False,True,False
2022-09-24,2022,9,24,5,Electronics,West,526.39,1,False,False,True,False
2022-09-24,2022,9,24,5,Clothing,North,550.01,9,False,False,True,False
2022-09-24,2022,9,24,5,Clothing,South,747.87,14,False,False,True,False
2022-09-24,2022,9,24,5,Clothing,East,680.59,14,False,False,True,False
2022-09-24,2022,9,24,5,Clothing,West,629.37,10,False,False,True,False
2022-09-24,2022,9,24,5,Home & Garden,North,488.97,5,False,False,True,False
2022-09-24,2022,9,24,5,Home & Garden,South,587.93,9,False,False,True,False
2022-09-24,2022,9,24,5,Home & Garden,East,647.36,7,True,False,True,False
2022-09-24,2022,9,24,5,Home & Garden,West,518.65,7,False,False,True,False
2022-09-24,2022,9,24,5,Sports & Outdoors,North,477.56,8,False,False,True,False
2022-09-24,2022,9,24,5,Sports & Outdoors,South,698.76,11,True,False,True,False
2022-09-24,2022,9,24,5,Sports & Outdoors,East,500.28,9,False,False,True,False
2022-09-24,2022,9,24,5,Sports & Outdoors,West,542.0,7,False,False,True,False
2022-09-24,2022,9,24,5,Books,North,541.41,31,False,False,True,False
2022-09-24,2022,9,24,5,Books,South,674.28,29,False,False,True,False
2022-09-24,2022,9,24,5,Books,East,538.23,25,False,False,True,False
2022-09-24,2022,9,24,5,Books,West,632.07,26,False,False,True,False
2022-09-25,2022,9,25,6,Electronics,North,620.08,1,False,False,True,True
2022-09-25,2022,9,25,6,Electronics,South,781.08,1,False,False,True,True
2022-09-25,2022,9,25,6,Electronics,East,734.48,1,False,False,True,True
2022-09-25,2022,9,25,6,Electronics,West,712.45,1,False,False,True,True
2022-09-25,2022,9,25,6,Clothing,North,914.96,20,True,False,True,True
2022-09-25,2022,9,25,6,Clothing,South,1028.63,20,False,False,True,True
2022-09-25,2022,9,25,6,Clothing,East,846.71,17,False,False,True,True
2022-09-25,2022,9,25,6,Clothing,West,854.6,17,False,False,True,True
2022-09-25,2022,9,25,6,Home & Garden,North,641.49,9,False,False,True,True
2022-09-25,2022,9,25,6,Home & Garden,South,988.21,14,True,False,True,True
2022-09-25,2022,9,25,6,Home & Garden,East,696.13,7,False,False,True,True
2022-09-25,2022,9,25,6,Home & Garden,West,659.06,9,False,False,True,True
2022-09-25,2022,9,25,6,Sports & Outdoors,North,593.01,9,False,False,True,True
2022-09-25,2022,9,25,6,Sports & Outdoors,South,946.4,14,True,False,True,True
2022-09-25,2022,9,25,6,Sports & Outdoors,East,675.17,9,False,False,True,True
2022-09-25,2022,9,25,6,Sports & Outdoors,West,823.35,14,True,False,True,True
2022-09-25,2022,9,25,6,Books,North,632.43,37,False,False,True,True
2022-09-25,2022,9,25,6,Books,South,880.73,44,False,False,True,True
2022-09-25,2022,9,25,6,Books,East,727.24,43,False,False,True,True
2022-09-25,2022,9,25,6,Books,West,935.5,40,True,False,True,True
2022-09-26,2022,9,26,0,Electronics,North,390.19,0,False,False,False,True
2022-09-26,2022,9,26,0,Electronics,South,584.95,1,False,False,False,True
2022-09-26,2022,9,26,0,Electronics,East,477.52,0,False,False,False,True
2022-09-26,2022,9,26,0,Electronics,West,640.15,1,True,False,False,True
2022-09-26,2022,9,26,0,Clothing,North,502.57,9,False,False,False,True
2022-09-26,2022,9,26,0,Clothing,South,674.41,11,False,False,False,True
2022-09-26,2022,9,26,0,Clothing,East,599.25,12,False,False,False,True
2022-09-26,2022,9,26,0,Clothing,West,580.23,9,False,False,False,True
2022-09-26,2022,9,26,0,Home & Garden,North,429.82,4,False,False,False,True
2022-09-26,2022,9,26,0,Home & Garden,South,502.68,7,False,False,False,True
2022-09-26,2022,9,26,0,Home & Garden,East,500.63,7,False,False,False,True
2022-09-26,2022,9,26,0,Home & Garden,West,502.09,5,False,False,False,True
2022-09-26,2022,9,26,0,Sports & Outdoors,North,398.54,7,False,False,False,True
2022-09-26,2022,9,26,0,Sports & Outdoors,South,564.42,7,False,False,False,True
2022-09-26,2022,9,26,0,Sports & Outdoors,East,468.23,7,False,False,False,True
2022-09-26,2022,9,26,0,Sports & Outdoors,West,448.63,8,False,False,False,True
2022-09-26,2022,9,26,0,Books,North,430.23,23,False,False,False,True
2022-09-26,2022,9,26,0,Books,South,512.2,24,False,False,False,True
2022-09-26,2022,9,26,0,Books,East,567.92,31,False,False,False,True
2022-09-26,2022,9,26,0,Books,West,643.89,25,True,False,False,True
2022-09-27,2022,9,27,1,Electronics,North,432.92,0,False,False,False,True
2022-09-27,2022,9,27,1,Electronics,South,548.45,1,False,False,False,True
2022-09-27,2022,9,27,1,Electronics,East,525.93,0,False,False,False,True
2022-09-27,2022,9,27,1,Electronics,West,642.46,1,True,False,False,True
2022-09-27,2022,9,27,1,Clothing,North,538.42,11,False,False,False,True
2022-09-27,2022,9,27,1,Clothing,South,603.28,13,False,False,False,True
2022-09-27,2022,9,27,1,Clothing,East,709.78,12,True,False,False,True
2022-09-27,2022,9,27,1,Clothing,West,822.47,13,True,False,False,True
2022-09-27,2022,9,27,1,Home & Garden,North,387.24,6,False,False,False,True
2022-09-27,2022,9,27,1,Home & Garden,South,555.84,7,False,False,False,True
2022-09-27,2022,9,27,1,Home & Garden,East,496.89,5,False,False,False,True
2022-09-27,2022,9,27,1,Home & Garden,West,453.5,6,False,False,False,True
2022-09-27,2022,9,27,1,Sports & Outdoors,North,356.91,6,False,False,False,True
2022-09-27,2022,9,27,1,Sports & Outdoors,South,626.68,9,True,False,False,True
2022-09-27,2022,9,27,1,Sports & Outdoors,East,593.09,9,True,False,False,True
2022-09-27,2022,9,27,1,Sports & Outdoors,West,475.09,6,False,False,False,True
2022-09-27,2022,9,27,1,Books,North,448.56,22,False,False,False,True
2022-09-27,2022,9,27,1,Books,South,562.06,23,False,False,False,True
2022-09-27,2022,9,27,1,Books,East,519.28,23,False,False,False,True
2022-09-27,2022,9,27,1,Books,West,525.94,29,False,False,False,True
2022-09-28,2022,9,28,2,Electronics,North,411.98,0,False,False,False,True
2022-09-28,2022,9,28,2,Electronics,South,577.64,1,False,False,False,True
2022-09-28,2022,9,28,2,Electronics,East,517.31,1,False,False,False,True
2022-09-28,2022,9,28,2,Electronics,West,513.07,1,False,False,False,True
2022-09-28,2022,9,28,2,Clothing,North,626.93,12,True,False,False,True
2022-09-28,2022,9,28,2,Clothing,South,827.69,19,True,False,False,True
2022-09-28,2022,9,28,2,Clothing,East,632.15,11,False,False,False,True
2022-09-28,2022,9,28,2,Clothing,West,614.23,13,False,False,False,True
2022-09-28,2022,9,28,2,Home & Garden,North,454.25,6,False,False,False,True
2022-09-28,2022,9,28,2,Home & Garden,South,716.86,8,True,False,False,True
2022-09-28,2022,9,28,2,Home & Garden,East,603.35,7,True,False,False,True
2022-09-28,2022,9,28,2,Home & Garden,West,469.05,5,False,False,False,True
2022-09-28,2022,9,28,2,Sports & Outdoors,North,538.85,10,True,False,False,True
2022-09-28,2022,9,28,2,Sports & Outdoors,South,551.45,8,False,False,False,True
2022-09-28,2022,9,28,2,Sports & Outdoors,East,495.47,9,False,False,False,True
2022-09-28,2022,9,28,2,Sports & Outdoors,West,595.96,11,True,False,False,True
2022-09-28,2022,9,28,2,Books,North,567.1,22,True,False,False,True
2022-09-28,2022,9,28,2,Books,South,612.26,34,False,False,False,True
2022-09-28,2022,9,28,2,Books,East,547.89,24,False,False,False,True
2022-09-28,2022,9,28,2,Books,West,552.89,29,False,False,False,True
2022-09-29,2022,9,29,3,Electronics,North,430.42,0,False,False,False,True
2022-09-29,2022,9,29,3,Electronics,South,508.77,1,False,False,False,True
2022-09-29,2022,9,29,3,Electronics,East,512.72,0,False,False,False,True
2022-09-29,2022,9,29,3,Electronics,West,464.87,0,False,False,False,True
2022-09-29,2022,9,29,3,Clothing,North,557.02,9,False,False,False,True
2022-09-29,2022,9,29,3,Clothing,South,686.53,12,False,False,False,True
2022-09-29,2022,9,29,3,Clothing,East,589.94,10,False,False,False,True
2022-09-29,2022,9,29,3,Clothing,West,811.06,16,True,False,False,True
2022-09-29,2022,9,29,3,Home & Garden,North,417.73,5,False,False,False,True
2022-09-29,2022,9,29,3,Home & Garden,South,681.92,10,True,False,False,True
2022-09-29,2022,9,29,3,Home & Garden,East,470.97,5,False,False,False,True
2022-09-29,2022,9,29,3,Home & Garden,West,484.55,6,False,False,False,True
2022-09-29,2022,9,29,3,Sports & Outdoors,North,533.86,9,True,False,False,True
2022-09-29,2022,9,29,3,Sports & Outdoors,South,517.86,8,False,False,False,True
2022-09-29,2022,9,29,3,Sports & Outdoors,East,468.71,6,False,False,False,True
2022-09-29,2022,9,29,3,Sports & Outdoors,West,491.22,8,False,False,False,True
2022-09-29,2022,9,29,3,Books,North,427.48,20,False,False,False,True
2022-09-29,2022,9,29,3,Books,South,779.97,37,True,False,False,True
2022-09-29,2022,9,29,3,Books,East,562.61,29,False,False,False,True
2022-09-29,2022,9,29,3,Books,West,507.88,24,False,False,False,True
2022-09-30,2022,9,30,4,Electronics,North,405.27,0,False,False,False,True
2022-09-30,2022,9,30,4,Electronics,South,527.15,0,False,False,False,True
2022-09-30,2022,9,30,4,Electronics,East,479.77,0,False,False,False,True
2022-09-30,2022,9,30,4,Electronics,West,473.12,1,False,False,False,True
2022-09-30,2022,9,30,4,Clothing,North,552.26,12,False,False,False,True
2022-09-30,2022,9,30,4,Clothing,South,678.21,16,False,False,False,True
2022-09-30,2022,9,30,4,Clothing,East,618.55,12,False,False,False,True
2022-09-30,2022,9,30,4,Clothing,West,638.17,10,False,False,False,True
2022-09-30,2022,9,30,4,Home & Garden,North,440.98,5,False,False,False,True
2022-09-30,2022,9,30,4,Home & Garden,South,584.26,8,False,False,False,True
2022-09-30,2022,9,30,4,Home & Garden,East,511.83,6,False,False,False,True
2022-09-30,2022,9,30,4,Home & Garden,West,419.6,6,False,False,False,True
2022-09-30,2022,9,30,4,Sports & Outdoors,North,411.77,7,False,False,False,True
2022-09-30,2022,9,30,4,Sports & Outdoors,South,542.16,7,False,False,False,True
2022-09-30,2022,9,30,4,Sports & Outdoors,East,511.23,8,False,False,False,True
2022-09-30,2022,9,30,4,Sports & Outdoors,West,580.66,9,True,False,False,True
2022-09-30,2022,9,30,4,Books,North,604.51,27,True,False,False,True
2022-09-30,2022,9,30,4,Books,South,657.35,34,False,False,False,True
2022-09-30,2022,9,30,4,Books,East,552.73,22,False,False,False,True
2022-09-30,2022,9,30,4,Books,West,509.11,25,False,False,False,True
2022-10-01,2022,10,1,5,Electronics,North,437.73,0,False,False,True,False
2022-10-01,2022,10,1,5,Electronics,South,726.87,1,True,False,True,False
2022-10-01,2022,10,1,5,Electronics,East,536.44,1,False,False,True,False
2022-10-01,2022,10,1,5,Electronics,West,590.24,0,False,False,True,False
2022-10-01,2022,10,1,5,Clothing,North,758.53,14,True,False,True,False
2022-10-01,2022,10,1,5,Clothing,South,721.12,14,False,False,True,False
2022-10-01,2022,10,1,5,Clothing,East,782.82,12,True,False,True,False
2022-10-01,2022,10,1,5,Clothing,West,625.94,13,False,False,True,False
2022-10-01,2022,10,1,5,Home & Garden,North,508.74,6,False,False,True,False
2022-10-01,2022,10,1,5,Home & Garden,South,553.53,8,False,False,True,False
2022-10-01,2022,10,1,5,Home & Garden,East,542.86,7,False,False,True,False
2022-10-01,2022,10,1,5,Home & Garden,West,541.28,6,False,False,True,False
2022-10-01,2022,10,1,5,Sports & Outdoors,North,554.04,9,True,False,True,False
2022-10-01,2022,10,1,5,Sports & Outdoors,South,539.23,7,False,False,True,False
2022-10-01,2022,10,1,5,Sports & Outdoors,East,522.1,8,False,False,True,False
2022-10-01,2022,10,1,5,Sports & Outdoors,West,554.17,8,False,False,True,False
2022-10-01,2022,10,1,5,Books,North,476.11,20,False,False,True,False
2022-10-01,2022,10,1,5,Books,South,648.53,29,False,False,True,False
