Date,Year,Month,Day,Weekday,Product_Category,Region,Sales_Amount,Units_Sold,Promotion_Active,Holiday,Weekend,Month_End,Sales_Amount_Capped,Quarter,Day_Of_Year,Is_Weekend,Is_Month_End,Season,Days_Since_Start,Category_Encoded,Region_Encoded,Season_Encoded
2022-07-18,2022,7,18,0,Books,West,516.29,27,True,False,False,False,516.29,3,199,0,0,Summer,563,0,3,2
2022-07-19,2022,7,19,1,Electronics,North,363.73,0,False,False,False,False,363.73,3,200,0,0,Summer,564,2,1,2
2022-07-19,2022,7,19,1,Electronics,South,480.08,0,False,False,False,False,480.08,3,200,0,0,Summer,564,2,2,2
2022-07-19,2022,7,19,1,Electronics,East,400.01,0,False,False,False,False,400.01,3,200,0,0,Summer,564,2,0,2
2022-07-19,2022,7,19,1,Electronics,West,390.12,0,False,False,False,False,390.12,3,200,0,0,Summer,564,2,3,2
2022-07-19,2022,7,19,1,Clothing,North,405.54,9,True,False,False,False,405.54,3,200,0,0,Summer,564,1,1,2
2022-07-19,2022,7,19,1,Clothing,South,416.58,9,False,False,False,False,416.58,3,200,0,0,Summer,564,1,2,2
2022-07-19,2022,7,19,1,Clothing,East,380.99,7,False,False,False,False,380.99,3,200,0,0,Summer,564,1,0,2
2022-07-19,2022,7,19,1,Clothing,West,373.39,6,False,False,False,False,373.39,3,200,0,0,Summer,564,1,3,2
2022-07-19,2022,7,19,1,Home & Garden,North,599.95,8,True,False,False,False,599.95,3,200,0,0,Summer,564,3,1,2
2022-07-19,2022,7,19,1,Home & Garden,South,633.01,7,False,False,False,False,633.01,3,200,0,0,Summer,564,3,2,2
2022-07-19,2022,7,19,1,Home & Garden,East,496.85,6,False,False,False,False,496.85,3,200,0,0,Summer,564,3,0,2
2022-07-19,2022,7,19,1,Home & Garden,West,496.72,6,False,False,False,False,496.72,3,200,0,0,Summer,564,3,3,2
2022-07-19,2022,7,19,1,Sports & Outdoors,North,587.85,9,True,False,False,False,587.85,3,200,0,0,Summer,564,4,1,2
2022-07-19,2022,7,19,1,Sports & Outdoors,South,559.03,10,False,False,False,False,559.03,3,200,0,0,Summer,564,4,2,2
2022-07-19,2022,7,19,1,Sports & Outdoors,East,591.74,8,False,False,False,False,591.74,3,200,0,0,Summer,564,4,0,2
2022-07-19,2022,7,19,1,Sports & Outdoors,West,577.0,8,False,False,False,False,577.0,3,200,0,0,Summer,564,4,3,2
2022-07-19,2022,7,19,1,Books,North,359.06,18,False,False,False,False,359.06,3,200,0,0,Summer,564,0,1,2
2022-07-19,2022,7,19,1,Books,South,459.04,27,False,False,False,False,459.04,3,200,0,0,Summer,564,0,2,2
2022-07-19,2022,7,19,1,Books,East,419.14,22,False,False,False,False,419.14,3,200,0,0,Summer,564,0,0,2
2022-07-19,2022,7,19,1,Books,West,396.01,22,False,False,False,False,396.01,3,200,0,0,Summer,564,0,3,2
2022-07-20,2022,7,20,2,Electronics,North,340.29,0,False,False,False,False,340.29,3,201,0,0,Summer,565,2,1,2
2022-07-20,2022,7,20,2,Electronics,South,424.91,0,False,False,False,False,424.91,3,201,0,0,Summer,565,2,2,2
2022-07-20,2022,7,20,2,Electronics,East,394.54,0,False,False,False,False,394.54,3,201,0,0,Summer,565,2,0,2
2022-07-20,2022,7,20,2,Electronics,West,395.07,0,False,False,False,False,395.07,3,201,0,0,Summer,565,2,3,2
2022-07-20,2022,7,20,2,Clothing,North,412.14,7,True,False,False,False,412.14,3,201,0,0,Summer,565,1,1,2
2022-07-20,2022,7,20,2,Clothing,South,554.56,12,True,False,False,False,554.56,3,201,0,0,Summer,565,1,2,2
2022-07-20,2022,7,20,2,Clothing,East,374.92,6,False,False,False,False,374.92,3,201,0,0,Summer,565,1,0,2
2022-07-20,2022,7,20,2,Clothing,West,376.06,7,False,False,False,False,376.06,3,201,0,0,Summer,565,1,3,2
2022-07-20,2022,7,20,2,Home & Garden,North,429.74,6,False,False,False,False,429.74,3,201,0,0,Summer,565,3,1,2
2022-07-20,2022,7,20,2,Home & Garden,South,761.87,11,True,False,False,False,761.87,3,201,0,0,Summer,565,3,2,2
2022-07-20,2022,7,20,2,Home & Garden,East,531.03,7,False,False,False,False,531.03,3,201,0,0,Summer,565,3,0,2
2022-07-20,2022,7,20,2,Home & Garden,West,547.17,8,False,False,False,False,547.17,3,201,0,0,Summer,565,3,3,2
2022-07-20,2022,7,20,2,Sports & Outdoors,North,459.79,7,False,False,False,False,459.79,3,201,0,0,Summer,565,4,1,2
2022-07-20,2022,7,20,2,Sports & Outdoors,South,577.92,7,False,False,False,False,577.92,3,201,0,0,Summer,565,4,2,2
2022-07-20,2022,7,20,2,Sports & Outdoors,East,539.34,7,False,False,False,False,539.34,3,201,0,0,Summer,565,4,0,2
2022-07-20,2022,7,20,2,Sports & Outdoors,West,494.72,7,False,False,False,False,494.72,3,201,0,0,Summer,565,4,3,2
2022-07-20,2022,7,20,2,Books,North,492.03,27,True,False,False,False,492.03,3,201,0,0,Summer,565,0,1,2
2022-07-20,2022,7,20,2,Books,South,454.95,23,False,False,False,False,454.95,3,201,0,0,Summer,565,0,2,2
2022-07-20,2022,7,20,2,Books,East,454.45,19,True,False,False,False,454.45,3,201,0,0,Summer,565,0,0,2
2022-07-20,2022,7,20,2,Books,West,401.31,17,False,False,False,False,401.31,3,201,0,0,Summer,565,0,3,2
2022-07-21,2022,7,21,3,Electronics,North,342.89,0,False,False,False,False,342.89,3,202,0,0,Summer,566,2,1,2
2022-07-21,2022,7,21,3,Electronics,South,472.08,1,False,False,False,False,472.08,3,202,0,0,Summer,566,2,2,2
2022-07-21,2022,7,21,3,Electronics,East,393.99,0,False,False,False,False,393.99,3,202,0,0,Summer,566,2,0,2
2022-07-21,2022,7,21,3,Electronics,West,365.56,0,False,False,False,False,365.56,3,202,0,0,Summer,566,2,3,2
2022-07-21,2022,7,21,3,Clothing,North,337.41,7,False,False,False,False,337.41,3,202,0,0,Summer,566,1,1,2
2022-07-21,2022,7,21,3,Clothing,South,422.51,9,False,False,False,False,422.51,3,202,0,0,Summer,566,1,2,2
2022-07-21,2022,7,21,3,Clothing,East,372.69,7,False,False,False,False,372.69,3,202,0,0,Summer,566,1,0,2
2022-07-21,2022,7,21,3,Clothing,West,369.7,7,False,False,False,False,369.7,3,202,0,0,Summer,566,1,3,2
2022-07-21,2022,7,21,3,Home & Garden,North,484.92,7,False,False,False,False,484.92,3,202,0,0,Summer,566,3,1,2
2022-07-21,2022,7,21,3,Home & Garden,South,589.87,6,False,False,False,False,589.87,3,202,0,0,Summer,566,3,2,2
2022-07-21,2022,7,21,3,Home & Garden,East,656.27,8,True,False,False,False,656.27,3,202,0,0,Summer,566,3,0,2
2022-07-21,2022,7,21,3,Home & Garden,West,557.6,8,False,False,False,False,557.6,3,202,0,0,Summer,566,3,3,2
2022-07-21,2022,7,21,3,Sports & Outdoors,North,499.06,9,False,False,False,False,499.06,3,202,0,0,Summer,566,4,1,2
2022-07-21,2022,7,21,3,Sports & Outdoors,South,621.88,10,False,False,False,False,621.88,3,202,0,0,Summer,566,4,2,2
2022-07-21,2022,7,21,3,Sports & Outdoors,East,526.57,9,False,False,False,False,526.57,3,202,0,0,Summer,566,4,0,2
2022-07-21,2022,7,21,3,Sports & Outdoors,West,536.98,8,False,False,False,False,536.98,3,202,0,0,Summer,566,4,3,2
2022-07-21,2022,7,21,3,Books,North,360.56,17,False,False,False,False,360.56,3,202,0,0,Summer,566,0,1,2
2022-07-21,2022,7,21,3,Books,South,431.17,21,False,False,False,False,431.17,3,202,0,0,Summer,566,0,2,2
2022-07-21,2022,7,21,3,Books,East,401.51,21,False,False,False,False,401.51,3,202,0,0,Summer,566,0,0,2
2022-07-21,2022,7,21,3,Books,West,412.46,20,False,False,False,False,412.46,3,202,0,0,Summer,566,0,3,2
2022-07-22,2022,7,22,4,Electronics,North,355.54,0,False,False,False,False,355.54,3,203,0,0,Summer,567,2,1,2
2022-07-22,2022,7,22,4,Electronics,South,451.53,0,False,False,False,False,451.53,3,203,0,0,Summer,567,2,2,2
2022-07-22,2022,7,22,4,Electronics,East,360.47,0,False,False,False,False,360.47,3,203,0,0,Summer,567,2,0,2
2022-07-22,2022,7,22,4,Electronics,West,385.57,0,False,False,False,False,385.57,3,203,0,0,Summer,567,2,3,2
2022-07-22,2022,7,22,4,Clothing,North,397.19,8,True,False,False,False,397.19,3,203,0,0,Summer,567,1,1,2
2022-07-22,2022,7,22,4,Clothing,South,383.17,6,False,False,False,False,383.17,3,203,0,0,Summer,567,1,2,2
2022-07-22,2022,7,22,4,Clothing,East,373.44,8,False,False,False,False,373.44,3,203,0,0,Summer,567,1,0,2
2022-07-22,2022,7,22,4,Clothing,West,366.6,7,False,False,False,False,366.6,3,203,0,0,Summer,567,1,3,2
2022-07-22,2022,7,22,4,Home & Garden,North,579.04,7,True,False,False,False,579.04,3,203,0,0,Summer,567,3,1,2
2022-07-22,2022,7,22,4,Home & Garden,South,605.37,7,False,False,False,False,605.37,3,203,0,0,Summer,567,3,2,2
2022-07-22,2022,7,22,4,Home & Garden,East,535.6,7,False,False,False,False,535.6,3,203,0,0,Summer,567,3,0,2
2022-07-22,2022,7,22,4,Home & Garden,West,576.09,8,False,False,False,False,576.09,3,203,0,0,Summer,567,3,3,2
2022-07-22,2022,7,22,4,Sports & Outdoors,North,482.97,7,False,False,False,False,482.97,3,203,0,0,Summer,567,4,1,2
2022-07-22,2022,7,22,4,Sports & Outdoors,South,652.81,11,False,False,False,False,652.81,3,203,0,0,Summer,567,4,2,2
2022-07-22,2022,7,22,4,Sports & Outdoors,East,516.01,8,False,False,False,False,516.01,3,203,0,0,Summer,567,4,0,2
2022-07-22,2022,7,22,4,Sports & Outdoors,West,553.92,8,False,False,False,False,553.92,3,203,0,0,Summer,567,4,3,2
2022-07-22,2022,7,22,4,Books,North,349.48,15,False,False,False,False,349.48,3,203,0,0,Summer,567,0,1,2
2022-07-22,2022,7,22,4,Books,South,455.01,19,False,False,False,False,455.01,3,203,0,0,Summer,567,0,2,2
2022-07-22,2022,7,22,4,Books,East,428.51,18,False,False,False,False,428.51,3,203,0,0,Summer,567,0,0,2
2022-07-22,2022,7,22,4,Books,West,406.07,19,False,False,False,False,406.07,3,203,0,0,Summer,567,0,3,2
2022-07-23,2022,7,23,5,Electronics,North,508.21,0,False,False,True,False,508.21,3,204,1,0,Summer,568,2,1,2
2022-07-23,2022,7,23,5,Electronics,South,594.64,1,False,False,True,False,594.64,3,204,1,0,Summer,568,2,2,2
2022-07-23,2022,7,23,5,Electronics,East,519.52,0,False,False,True,False,519.52,3,204,1,0,Summer,568,2,0,2
2022-07-23,2022,7,23,5,Electronics,West,555.23,0,False,False,True,False,555.23,3,204,1,0,Summer,568,2,3,2
2022-07-23,2022,7,23,5,Clothing,North,468.73,9,False,False,True,False,468.73,3,204,1,0,Summer,568,1,1,2
2022-07-23,2022,7,23,5,Clothing,South,579.33,12,False,False,True,False,579.33,3,204,1,0,Summer,568,1,2,2
2022-07-23,2022,7,23,5,Clothing,East,542.09,9,False,False,True,False,542.09,3,204,1,0,Summer,568,1,0,2
2022-07-23,2022,7,23,5,Clothing,West,474.8,8,False,False,True,False,474.8,3,204,1,0,Summer,568,1,3,2
2022-07-23,2022,7,23,5,Home & Garden,North,617.07,8,False,False,True,False,617.07,3,204,1,0,Summer,568,3,1,2
2022-07-23,2022,7,23,5,Home & Garden,South,841.85,12,False,False,True,False,841.85,3,204,1,0,Summer,568,3,2,2
2022-07-23,2022,7,23,5,Home & Garden,East,910.01,12,True,False,True,False,910.01,3,204,1,0,Summer,568,3,0,2
2022-07-23,2022,7,23,5,Home & Garden,West,713.12,9,False,False,True,False,713.12,3,204,1,0,Summer,568,3,3,2
2022-07-23,2022,7,23,5,Sports & Outdoors,North,674.86,13,False,False,True,False,674.86,3,204,1,0,Summer,568,4,1,2
2022-07-23,2022,7,23,5,Sports & Outdoors,South,893.22,12,False,False,True,False,893.22,3,204,1,0,Summer,568,4,2,2
2022-07-23,2022,7,23,5,Sports & Outdoors,East,774.82,12,False,False,True,False,774.82,3,204,1,0,Summer,568,4,0,2
2022-07-23,2022,7,23,5,Sports & Outdoors,West,790.51,11,False,False,True,False,790.51,3,204,1,0,Summer,568,4,3,2
2022-07-23,2022,7,23,5,Books,North,516.84,24,False,False,True,False,516.84,3,204,1,0,Summer,568,0,1,2
2022-07-23,2022,7,23,5,Books,South,684.14,33,False,False,True,False,684.14,3,204,1,0,Summer,568,0,2,2
2022-07-23,2022,7,23,5,Books,East,561.58,23,False,False,True,False,561.58,3,204,1,0,Summer,568,0,0,2
2022-07-23,2022,7,23,5,Books,West,605.01,35,False,False,True,False,605.01,3,204,1,0,Summer,568,0,3,2
2022-07-24,2022,7,24,6,Electronics,North,444.8,0,False,False,True,False,444.8,3,205,1,0,Summer,569,2,1,2
2022-07-24,2022,7,24,6,Electronics,South,578.62,1,False,False,True,False,578.62,3,205,1,0,Summer,569,2,2,2
2022-07-24,2022,7,24,6,Electronics,East,565.25,1,False,False,True,False,565.25,3,205,1,0,Summer,569,2,0,2
2022-07-24,2022,7,24,6,Electronics,West,515.21,0,False,False,True,False,515.21,3,205,1,0,Summer,569,2,3,2
2022-07-24,2022,7,24,6,Clothing,North,454.6,9,False,False,True,False,454.6,3,205,1,0,Summer,569,1,1,2
2022-07-24,2022,7,24,6,Clothing,South,623.29,11,False,False,True,False,623.29,3,205,1,0,Summer,569,1,2,2
2022-07-24,2022,7,24,6,Clothing,East,497.1,8,False,False,True,False,497.1,3,205,1,0,Summer,569,1,0,2
2022-07-24,2022,7,24,6,Clothing,West,547.43,12,False,False,True,False,547.43,3,205,1,0,Summer,569,1,3,2
2022-07-24,2022,7,24,6,Home & Garden,North,635.51,9,False,False,True,False,635.51,3,205,1,0,Summer,569,3,1,2
2022-07-24,2022,7,24,6,Home & Garden,South,777.02,9,False,False,True,False,777.02,3,205,1,0,Summer,569,3,2,2
2022-07-24,2022,7,24,6,Home & Garden,East,735.65,9,False,False,True,False,735.65,3,205,1,0,Summer,569,3,0,2
2022-07-24,2022,7,24,6,Home & Garden,West,971.31,13,True,False,True,False,971.31,3,205,1,0,Summer,569,3,3,2
2022-07-24,2022,7,24,6,Sports & Outdoors,North,627.52,11,False,False,True,False,627.52,3,205,1,0,Summer,569,4,1,2
2022-07-24,2022,7,24,6,Sports & Outdoors,South,995.75,15,True,False,True,False,993.3774999999998,3,205,1,0,Summer,569,4,2,2
2022-07-24,2022,7,24,6,Sports & Outdoors,East,782.21,14,False,False,True,False,782.21,3,205,1,0,Summer,569,4,0,2
2022-07-24,2022,7,24,6,Sports & Outdoors,West,740.15,12,False,False,True,False,740.15,3,205,1,0,Summer,569,4,3,2
2022-07-24,2022,7,24,6,Books,North,554.96,27,False,False,True,False,554.96,3,205,1,0,Summer,569,0,1,2
2022-07-24,2022,7,24,6,Books,South,653.16,31,False,False,True,False,653.16,3,205,1,0,Summer,569,0,2,2
2022-07-24,2022,7,24,6,Books,East,602.62,32,False,False,True,False,602.62,3,205,1,0,Summer,569,0,0,2
2022-07-24,2022,7,24,6,Books,West,727.72,41,True,False,True,False,727.72,3,205,1,0,Summer,569,0,3,2
2022-07-25,2022,7,25,0,Electronics,North,420.52,0,False,False,False,True,420.52,3,206,0,1,Summer,570,2,1,2
2022-07-25,2022,7,25,0,Electronics,South,545.15,1,False,False,False,True,545.15,3,206,0,1,Summer,570,2,2,2
2022-07-25,2022,7,25,0,Electronics,East,489.81,1,False,False,False,True,489.81,3,206,0,1,Summer,570,2,0,2
2022-07-25,2022,7,25,0,Electronics,West,520.92,1,False,False,False,True,520.92,3,206,0,1,Summer,570,2,3,2
2022-07-25,2022,7,25,0,Clothing,North,427.63,9,False,False,False,True,427.63,3,206,0,1,Summer,570,1,1,2
2022-07-25,2022,7,25,0,Clothing,South,497.54,8,False,False,False,True,497.54,3,206,0,1,Summer,570,1,2,2
2022-07-25,2022,7,25,0,Clothing,East,502.71,8,False,False,False,True,502.71,3,206,0,1,Summer,570,1,0,2
2022-07-25,2022,7,25,0,Clothing,West,539.01,11,False,False,False,True,539.01,3,206,0,1,Summer,570,1,3,2
2022-07-25,2022,7,25,0,Home & Garden,North,568.46,7,False,False,False,True,568.46,3,206,0,1,Summer,570,3,1,2
2022-07-25,2022,7,25,0,Home & Garden,South,910.53,12,True,False,False,True,910.53,3,206,0,1,Summer,570,3,2,2
2022-07-25,2022,7,25,0,Home & Garden,East,660.29,9,False,False,False,True,660.29,3,206,0,1,Summer,570,3,0,2
2022-07-25,2022,7,25,0,Home & Garden,West,677.51,8,False,False,False,True,677.51,3,206,0,1,Summer,570,3,3,2
2022-07-25,2022,7,25,0,Sports & Outdoors,North,736.96,13,True,False,False,True,736.96,3,206,0,1,Summer,570,4,1,2
2022-07-25,2022,7,25,0,Sports & Outdoors,South,837.11,14,False,False,False,True,837.11,3,206,0,1,Summer,570,4,2,2
2022-07-25,2022,7,25,0,Sports & Outdoors,East,761.61,13,False,False,False,True,761.61,3,206,0,1,Summer,570,4,0,2
2022-07-25,2022,7,25,0,Sports & Outdoors,West,885.94,11,True,False,False,True,885.94,3,206,0,1,Summer,570,4,3,2
2022-07-25,2022,7,25,0,Books,North,468.04,23,False,False,False,True,468.04,3,206,0,1,Summer,570,0,1,2
2022-07-25,2022,7,25,0,Books,South,548.93,30,False,False,False,True,548.93,3,206,0,1,Summer,570,0,2,2
2022-07-25,2022,7,25,0,Books,East,629.14,31,True,False,False,True,629.14,3,206,0,1,Summer,570,0,0,2
2022-07-25,2022,7,25,0,Books,West,479.15,22,False,False,False,True,479.15,3,206,0,1,Summer,570,0,3,2
2022-07-26,2022,7,26,1,Electronics,North,433.98,0,False,False,False,True,433.98,3,207,0,1,Summer,571,2,1,2
2022-07-26,2022,7,26,1,Electronics,South,557.01,1,False,False,False,True,557.01,3,207,0,1,Summer,571,2,2,2
2022-07-26,2022,7,26,1,Electronics,East,522.81,0,False,False,False,True,522.81,3,207,0,1,Summer,571,2,0,2
2022-07-26,2022,7,26,1,Electronics,West,511.33,1,False,False,False,True,511.33,3,207,0,1,Summer,571,2,3,2
2022-07-26,2022,7,26,1,Clothing,North,410.4,9,False,False,False,True,410.4,3,207,0,1,Summer,571,1,1,2
2022-07-26,2022,7,26,1,Clothing,South,561.06,10,False,False,False,True,561.06,3,207,0,1,Summer,571,1,2,2
2022-07-26,2022,7,26,1,Clothing,East,543.35,11,False,False,False,True,543.35,3,207,0,1,Summer,571,1,0,2
2022-07-26,2022,7,26,1,Clothing,West,502.26,10,False,False,False,True,502.26,3,207,0,1,Summer,571,1,3,2
2022-07-26,2022,7,26,1,Home & Garden,North,730.71,9,True,False,False,True,730.71,3,207,0,1,Summer,571,3,1,2
2022-07-26,2022,7,26,1,Home & Garden,South,965.08,13,True,False,False,True,965.08,3,207,0,1,Summer,571,3,2,2
2022-07-26,2022,7,26,1,Home & Garden,East,647.04,7,False,False,False,True,647.04,3,207,0,1,Summer,571,3,0,2
2022-07-26,2022,7,26,1,Home & Garden,West,643.81,8,False,False,False,True,643.81,3,207,0,1,Summer,571,3,3,2
2022-07-26,2022,7,26,1,Sports & Outdoors,North,672.31,9,False,False,False,True,672.31,3,207,0,1,Summer,571,4,1,2
2022-07-26,2022,7,26,1,Sports & Outdoors,South,798.12,15,False,False,False,True,798.12,3,207,0,1,Summer,571,4,2,2
2022-07-26,2022,7,26,1,Sports & Outdoors,East,739.24,10,False,False,False,True,739.24,3,207,0,1,Summer,571,4,0,2
2022-07-26,2022,7,26,1,Sports & Outdoors,West,694.46,9,False,False,False,True,694.46,3,207,0,1,Summer,571,4,3,2
2022-07-26,2022,7,26,1,Books,North,443.3,25,False,False,False,True,443.3,3,207,0,1,Summer,571,0,1,2
2022-07-26,2022,7,26,1,Books,South,698.92,28,True,False,False,True,698.92,3,207,0,1,Summer,571,0,2,2
2022-07-26,2022,7,26,1,Books,East,509.95,28,False,False,False,True,509.95,3,207,0,1,Summer,571,0,0,2
2022-07-26,2022,7,26,1,Books,West,543.48,30,False,False,False,True,543.48,3,207,0,1,Summer,571,0,3,2
2022-07-27,2022,7,27,2,Electronics,North,414.17,0,False,False,False,True,414.17,3,208,0,1,Summer,572,2,1,2
2022-07-27,2022,7,27,2,Electronics,South,569.51,0,False,False,False,True,569.51,3,208,0,1,Summer,572,2,2,2
2022-07-27,2022,7,27,2,Electronics,East,520.68,1,False,False,False,True,520.68,3,208,0,1,Summer,572,2,0,2
2022-07-27,2022,7,27,2,Electronics,West,478.7,1,False,False,False,True,478.7,3,208,0,1,Summer,572,2,3,2
2022-07-27,2022,7,27,2,Clothing,North,560.07,13,True,False,False,True,560.07,3,208,0,1,Summer,572,1,1,2
2022-07-27,2022,7,27,2,Clothing,South,607.54,12,False,False,False,True,607.54,3,208,0,1,Summer,572,1,2,2
2022-07-27,2022,7,27,2,Clothing,East,505.92,9,False,False,False,True,505.92,3,208,0,1,Summer,572,1,0,2
2022-07-27,2022,7,27,2,Clothing,West,481.7,8,False,False,False,True,481.7,3,208,0,1,Summer,572,1,3,2
2022-07-27,2022,7,27,2,Home & Garden,North,577.42,7,False,False,False,True,577.42,3,208,0,1,Summer,572,3,1,2
2022-07-27,2022,7,27,2,Home & Garden,South,773.6,9,False,False,False,True,773.6,3,208,0,1,Summer,572,3,2,2
2022-07-27,2022,7,27,2,Home & Garden,East,689.6,8,False,False,False,True,689.6,3,208,0,1,Summer,572,3,0,2
2022-07-27,2022,7,27,2,Home & Garden,West,682.83,8,False,False,False,True,682.83,3,208,0,1,Summer,572,3,3,2
2022-07-27,2022,7,27,2,Sports & Outdoors,North,628.69,11,False,False,False,True,628.69,3,208,0,1,Summer,572,4,1,2
2022-07-27,2022,7,27,2,Sports & Outdoors,South,749.68,12,False,False,False,True,749.68,3,208,0,1,Summer,572,4,2,2
2022-07-27,2022,7,27,2,Sports & Outdoors,East,727.15,12,False,False,False,True,727.15,3,208,0,1,Summer,572,4,0,2
2022-07-27,2022,7,27,2,Sports & Outdoors,West,656.01,9,False,False,False,True,656.01,3,208,0,1,Summer,572,4,3,2
2022-07-27,2022,7,27,2,Books,North,437.61,26,False,False,False,True,437.61,3,208,0,1,Summer,572,0,1,2
2022-07-27,2022,7,27,2,Books,South,538.23,30,False,False,False,True,538.23,3,208,0,1,Summer,572,0,2,2
2022-07-27,2022,7,27,2,Books,East,548.22,29,False,False,False,True,548.22,3,208,0,1,Summer,572,0,0,2
2022-07-27,2022,7,27,2,Books,West,542.58,31,False,False,False,True,542.58,3,208,0,1,Summer,572,0,3,2
2022-07-28,2022,7,28,3,Electronics,North,445.67,0,False,False,False,True,445.67,3,209,0,1,Summer,573,2,1,2
2022-07-28,2022,7,28,3,Electronics,South,550.24,1,False,False,False,True,550.24,3,209,0,1,Summer,573,2,2,2
2022-07-28,2022,7,28,3,Electronics,East,495.37,0,False,False,False,True,495.37,3,209,0,1,Summer,573,2,0,2
2022-07-28,2022,7,28,3,Electronics,West,482.17,0,False,False,False,True,482.17,3,209,0,1,Summer,573,2,3,2
2022-07-28,2022,7,28,3,Clothing,North,431.13,9,False,False,False,True,431.13,3,209,0,1,Summer,573,1,1,2
2022-07-28,2022,7,28,3,Clothing,South,485.09,10,False,False,False,True,485.09,3,209,0,1,Summer,573,1,2,2
2022-07-28,2022,7,28,3,Clothing,East,551.75,9,True,False,False,True,551.75,3,209,0,1,Summer,573,1,0,2
2022-07-28,2022,7,28,3,Clothing,West,461.26,10,False,False,False,True,461.26,3,209,0,1,Summer,573,1,3,2
2022-07-28,2022,7,28,3,Home & Garden,North,602.29,7,False,False,False,True,602.29,3,209,0,1,Summer,573,3,1,2
2022-07-28,2022,7,28,3,Home & Garden,South,758.04,11,False,False,False,True,758.04,3,209,0,1,Summer,573,3,2,2
2022-07-28,2022,7,28,3,Home & Garden,East,724.82,8,False,False,False,True,724.82,3,209,0,1,Summer,573,3,0,2
2022-07-28,2022,7,28,3,Home & Garden,West,670.76,8,False,False,False,True,670.76,3,209,0,1,Summer,573,3,3,2
2022-07-28,2022,7,28,3,Sports & Outdoors,North,641.81,11,False,False,False,True,641.81,3,209,0,1,Summer,573,4,1,2
2022-07-28,2022,7,28,3,Sports & Outdoors,South,789.04,14,False,False,False,True,789.04,3,209,0,1,Summer,573,4,2,2
2022-07-28,2022,7,28,3,Sports & Outdoors,East,632.42,9,False,False,False,True,632.42,3,209,0,1,Summer,573,4,0,2
2022-07-28,2022,7,28,3,Sports & Outdoors,West,663.36,13,False,False,False,True,663.36,3,209,0,1,Summer,573,4,3,2
2022-07-28,2022,7,28,3,Books,North,445.79,26,False,False,False,True,445.79,3,209,0,1,Summer,573,0,1,2
2022-07-28,2022,7,28,3,Books,South,573.49,23,False,False,False,True,573.49,3,209,0,1,Summer,573,0,2,2
2022-07-28,2022,7,28,3,Books,East,522.6,25,False,False,False,True,522.6,3,209,0,1,Summer,573,0,0,2
2022-07-28,2022,7,28,3,Books,West,560.49,31,False,False,False,True,560.49,3,209,0,1,Summer,573,0,3,2
2022-07-29,2022,7,29,4,Electronics,North,551.47,1,True,False,False,True,551.47,3,210,0,1,Summer,574,2,1,2
2022-07-29,2022,7,29,4,Electronics,South,548.58,1,False,False,False,True,548.58,3,210,0,1,Summer,574,2,2,2
2022-07-29,2022,7,29,4,Electronics,East,528.19,0,False,False,False,True,528.19,3,210,0,1,Summer,574,2,0,2
2022-07-29,2022,7,29,4,Electronics,West,527.98,0,False,False,False,True,527.98,3,210,0,1,Summer,574,2,3,2
2022-07-29,2022,7,29,4,Clothing,North,377.18,7,False,False,False,True,377.18,3,210,0,1,Summer,574,1,1,2
2022-07-29,2022,7,29,4,Clothing,South,538.36,11,False,False,False,True,538.36,3,210,0,1,Summer,574,1,2,2
2022-07-29,2022,7,29,4,Clothing,East,511.96,8,False,False,False,True,511.96,3,210,0,1,Summer,574,1,0,2
2022-07-29,2022,7,29,4,Clothing,West,476.95,9,False,False,False,True,476.95,3,210,0,1,Summer,574,1,3,2
2022-07-29,2022,7,29,4,Home & Garden,North,566.6,7,False,False,False,True,566.6,3,210,0,1,Summer,574,3,1,2
2022-07-29,2022,7,29,4,Home & Garden,South,790.75,12,False,False,False,True,790.75,3,210,0,1,Summer,574,3,2,2
2022-07-29,2022,7,29,4,Home & Garden,East,639.5,8,False,False,False,True,639.5,3,210,0,1,Summer,574,3,0,2
2022-07-29,2022,7,29,4,Home & Garden,West,682.81,9,False,False,False,True,682.81,3,210,0,1,Summer,574,3,3,2
2022-07-29,2022,7,29,4,Sports & Outdoors,North,608.59,9,False,False,False,True,608.59,3,210,0,1,Summer,574,4,1,2
2022-07-29,2022,7,29,4,Sports & Outdoors,South,721.72,13,False,False,False,True,721.72,3,210,0,1,Summer,574,4,2,2
2022-07-29,2022,7,29,4,Sports & Outdoors,East,735.85,12,False,False,False,True,735.85,3,210,0,1,Summer,574,4,0,2
2022-07-29,2022,7,29,4,Sports & Outdoors,West,712.59,9,False,False,False,True,712.59,3,210,0,1,Summer,574,4,3,2
2022-07-29,2022,7,29,4,Books,North,500.32,21,False,False,False,True,500.32,3,210,0,1,Summer,574,0,1,2
2022-07-29,2022,7,29,4,Books,South,593.22,24,False,False,False,True,593.22,3,210,0,1,Summer,574,0,2,2
2022-07-29,2022,7,29,4,Books,East,506.03,23,False,False,False,True,506.03,3,210,0,1,Summer,574,0,0,2
2022-07-29,2022,7,29,4,Books,West,491.25,20,False,False,False,True,491.25,3,210,0,1,Summer,574,0,3,2
2022-07-30,2022,7,30,5,Electronics,North,650.66,1,False,False,True,True,650.66,3,211,1,1,Summer,575,2,1,2
2022-07-30,2022,7,30,5,Electronics,South,938.64,1,True,False,True,True,938.64,3,211,1,1,Summer,575,2,2,2
